Installed Asset Serial Number,Ticket Number,Title,Status,Resources,Client,Installed Asset,Total Hours Worked,Contract,Priority,Created,Due,Billed Hours,Classification,Queue,Role
GXQLH93,T20220822.0174,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,Complete,"Wirth, Patrick (primary) | Sanchez, Rolando",School District of Thornton Fractional 215,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,1.00,Thornton Fractional - ADP - Dell 3100,Low,08/22/2022 12:02 PM,09/02/2022 11:00 PM,1.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD013BJ8W,T20220822.0181,HP Chromebook 11 G7 EE 4GB/16GB,Complete,"Salamin, Almuntaser (primary)",School District of Marion 2,HP Chromebook 11 G7 EE 4GB/16GB,3.00,Marion - ADP - HP 11 G7 EE,Low,08/22/2022 12:08 PM,09/02/2022 11:00 PM,3.00,ChromeCare Client,Client Portal,Client Service Engineer L1
MP2035CG,T20220822.0190,Lenovo 100e Gen 2 A4,Complete,"Yan, Jerry (primary)",School District of Belleville Township 201,Lenovo 100e Gen 2 A4,0.50,Belleville 201 - ADP - Lenovo 100e Gen 2,Low,08/22/2022 12:21 PM,09/02/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
PF2MTQRH,T20220822.0208,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Complete,"Espinoza, Miguel (primary)",School District of O'Fallon 90,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.67,O'Fallon - ADP - Lenovo 100e G2,Low,08/22/2022 12:48 PM,09/02/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
PF2MW7QP,T20220822.0210,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Complete,"Zera, Austin (primary)",School District of O'Fallon 90,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.42,O'Fallon - ADP - Lenovo 100e G2,Low,08/22/2022 12:55 PM,09/02/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
MP1TWSQ8,T20220822.0216,Lenovo 100e Gen 2 A4,Complete,"Espinoza, Miguel (primary)",School District of Belleville Township 201,Lenovo 100e Gen 2 A4,0.50,Belleville 201 - ADP - Lenovo 100e Gen 2,Low,08/22/2022 12:56 PM,09/02/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
P2049P0F,T20220822.0217,Lenovo 100e Gen 2 MTK8173 - 4GB/32GB,Complete,"McClain, Anastasia (primary)",School District of Riverside-Brookfield 208,Lenovo 100e Gen 2 MTK8173 - 4GB/32GB,0.50,Riverside - ADP - Lenovo 100e G2,Low,08/22/2022 12:57 PM,09/02/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD811009H,T20220822.0225,HP Chromebook 11 G6 EE 4GB/16GB,Complete,"Pham, Paul (primary) | Yan, Richard",School District of Meridian 15,HP Chromebook 11 G6 EE 4GB/16GB,2.17,Meridian - ADP - HP G6 EE - 21-22,Low,08/22/2022 01:04 PM,09/02/2022 11:00 PM,2.17,ChromeCare Client,Client Portal,Client Service Engineer L1
MP1T6AWT,T20220822.0236,Lenovo 100e Gen 2 A4,Complete,"Saniter, Tanner (primary)",School District of Riverdale 100,Lenovo 100e Gen 2 A4,0.67,Riverdale - ADP - Lenovo 100e G2,Low,08/22/2022 01:07 PM,09/02/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
MP1T65Z2,T20220822.0237,Lenovo 100e Gen 2 A4,Complete,"Espinoza, Miguel (primary)",School District of Riverdale 100,Lenovo 100e Gen 2 A4,0.50,Riverdale - ADP - Lenovo 100e G2,Low,08/22/2022 01:07 PM,09/02/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD81100C4,T20220822.0245,HP Chromebook 11 G6 EE 4GB/16GB,Complete,"McClain, Anastasia (primary)",School District of Meridian 15,HP Chromebook 11 G6 EE 4GB/16GB,1.25,Meridian - ADP - HP G6 EE - 21-22,Low,08/22/2022 01:10 PM,09/02/2022 11:00 PM,1.25,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD8110074,T20220822.0246,HP Chromebook 11 G6 EE 4GB/16GB,Complete,"Duchac, Noelle (primary) | Sanchez, Rolando",School District of Meridian 15,HP Chromebook 11 G6 EE 4GB/16GB,3.58,Meridian - ADP - HP G6 EE - 21-22,Low,08/22/2022 01:10 PM,09/02/2022 11:00 PM,3.58,ChromeCare Client,Client Portal,Client Service Engineer L1
P208RW9J,T20220822.0248,Lenovo 100e Gen 2 A4,Complete,"Saniter, Tanner (primary)",School District of Riverside-Brookfield 208,Lenovo 100e Gen 2 A4,0.83,Riverside - ADP - Lenovo 100e G2 A4,Low,08/22/2022 01:14 PM,09/02/2022 11:00 PM,0.83,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD811018D,T20220822.0259,HP Chromebook 11 G6 EE 4GB/16GB,Complete,"Loether, Marshall (primary)",School District of Meridian 15,HP Chromebook 11 G6 EE 4GB/16GB,0.83,Meridian - ADP - HP G6 EE - 21-22,Low,08/22/2022 01:16 PM,09/02/2022 11:00 PM,0.83,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD81126PQ,T20220822.0260,HP Chromebook 11 G6 EE 4GB/16GB,Complete,"Salamin, Almuntaser (primary)",School District of Meridian 15,HP Chromebook 11 G6 EE 4GB/16GB,0.42,Meridian - ADP - HP G6 EE - 21-22,Low,08/22/2022 01:16 PM,09/02/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD81126NN,T20220822.0261,HP Chromebook 11 G6 EE 4GB/16GB,Complete,"Pagac, Alex (primary) | Sanchez, Rolando",School District of Meridian 15,HP Chromebook 11 G6 EE 4GB/16GB,3.67,Meridian - ADP - HP G6 EE - 21-22,Low,08/22/2022 01:16 PM,09/02/2022 11:00 PM,3.67,ChromeCare Client,Client Portal,Client Service Engineer L1
P208SDLE,T20220822.0269,Lenovo 100e Gen 2 A4,Complete,"Saniter, Tanner (primary)",School District of Riverside-Brookfield 208,Lenovo 100e Gen 2 A4,0.83,Riverside - ADP - Lenovo 100e G2 A4,Low,08/22/2022 01:24 PM,09/02/2022 11:00 PM,0.83,ChromeCare Client,Client Portal,Client Service Engineer L1
PF2MTDWX,T20220822.0272,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Complete,"Zera, Austin (primary)",School District of O'Fallon 90,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.42,O'Fallon - ADP - Lenovo 100e G2,Low,08/22/2022 01:30 PM,09/02/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
P207BF06,T20220822.0276,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Complete,"Fox, Matthew (primary)",School District of Hartford - Union High School,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.67,Hartford - ADP - Lenovo 500e Gen 2 - $100,Low,08/22/2022 01:37 PM,09/02/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
MP1V28FV,T20220822.0277,Lenovo 100e Gen 2 A4,Complete,"Guerrero, Saul (primary)",School District of Belleville Township 201,Lenovo 100e Gen 2 A4,0.67,Belleville 201 - ADP - Lenovo 100e Gen 2,Low,08/22/2022 01:38 PM,09/02/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
PF2MW1PS,T20220822.0279,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Complete,"Zera, Austin (primary)",School District of O'Fallon 90,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.42,O'Fallon - ADP - Lenovo 100e G2,Low,08/22/2022 01:42 PM,09/02/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
PF2MTNEM,T20220822.0283,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Complete,"Zera, Austin (primary)",School District of O'Fallon 90,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.42,O'Fallon - ADP - Lenovo 100e G2,Low,08/22/2022 01:49 PM,09/02/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
LT102R6E,T20220822.0287,Lenovo C13 Yoga 3700C - 16GB/256GB,Complete,"Hagert, Paul (primary)",School District of Crete Monee 201-U,Lenovo C13 Yoga 3700C - 16GB/256GB,0.75,Crete - ADP - Lenovo C13,Low,08/22/2022 01:58 PM,09/02/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHPWAA002110256A47611,T20220822.0291,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,Complete,"Rosas-Soto, Alejandro (primary)",School District of Fremont 79,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,0.50,Fremont - ADP - Acer R752T - $100,Low,08/22/2022 02:04 PM,09/02/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
PF2MVF7Y,T20220822.0292,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Complete,"Espinoza, Miguel (primary)",School District of O'Fallon 90,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.42,O'Fallon - ADP - Lenovo 100e G2,Low,08/22/2022 02:05 PM,09/02/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHPWAA0021042E3F67611,T20220822.0295,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,Complete,"Peterson, William (primary)",School District of Lemont-Bromberek 113A,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,0.42,Lemont 113A - ADP - Acer R752T - $100,Low,08/22/2022 02:16 PM,09/02/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
8JD3VC3,T20220822.0299,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,Complete,"York, Brenan (primary)",School District of Manteno 5,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,0.25,Manteno - ADP - Dell 3100,Low,08/22/2022 02:22 PM,09/02/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
P206GNAX,T20220822.0301,Lenovo 300e Gen 2 N4000 - 4GB/32GB - Dual Camera,Complete,"Zera, Austin (primary)",Luther Preparatory School,Lenovo 300e Gen 2 N4000 - 4GB/32GB - Dual Camera,0.75,Luther Prep - ADP - Lenovo 300e Gen 2 - $100,Low,08/22/2022 02:27 PM,09/02/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
P204X48B,T20220822.0303,Lenovo 300e Gen 2 MTK,Waiting Parts,"Nadolny, Thomas (primary) | Sanchez, Rolando",Luther Preparatory School,Lenovo 300e Gen 2 MTK,0.50,Luther Prep - ADP - Lenovo 300e G2 - $100,Low,08/22/2022 02:32 PM,09/02/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
8BC4VC3,T20220822.0306,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,Complete,"Fox, Matthew (primary)",School District of Manteno 5,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,0.75,Manteno - ADP - Dell 3100,Low,08/22/2022 02:36 PM,09/02/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8VAA006026214017600,T20220822.0310,Acer C733-C5AS N4020 - 4GB/32GB,Complete,"Young, William (primary) | Yan, Richard",School District of Ridgeland 122,Acer C733-C5AS N4020 - 4GB/32GB,1.77,Ridgeland - ADP - Acer C733 - 21-22,Low,08/22/2022 02:39 PM,09/02/2022 11:00 PM,1.77,ChromeCare Client,Client Portal,Client Service Engineer L1
P206GNC6,T20220822.0311,Lenovo 300e Gen 2 N4000 - 4GB/32GB - Dual Camera,Complete,"Zera, Austin (primary)",Luther Preparatory School,Lenovo 300e Gen 2 N4000 - 4GB/32GB - Dual Camera,0.42,Luther Prep - ADP - Lenovo 300e Gen 2 - $100,Low,08/22/2022 02:40 PM,09/02/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
P203TZKJ,T20220822.0325,Lenovo 300e Chromebook,Complete,"Riberdy, Jacob (primary) | Zera, Austin",School District of Kinnikinnick 131,Lenovo 300e Chromebook,2.83,Kinnikinnick - ADP - Lenovo 300e - $100,Low,08/22/2022 02:56 PM,09/02/2022 11:00 PM,2.83,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD013G3VW,T20220822.0332,HP Chromebook 11 G7 EE 4GB/16GB,Complete,"Vassel, Spencer (primary) | Yan, Richard",School District of Marion 2,HP Chromebook 11 G7 EE 4GB/16GB,2.07,Marion - ADP - HP 11 G7 EE,Low,08/22/2022 02:57 PM,09/02/2022 11:00 PM,2.07,ChromeCare Client,Client Portal,Client Service Engineer L1
NXGUKAA0018120FA657600,T20220822.0334,Acer C732 Chromebook,Complete,"Koch, Joshua (primary) | Sanchez, Rolando",School District of Ridgeland 122,Acer C732 Chromebook,1.75,Ridgeland - ADP - Acer C732 - 21-22,Low,08/22/2022 02:58 PM,09/02/2022 11:00 PM,1.75,ChromeCare Client,Client Portal,Client Service Engineer L1
L6NXCV04T795238,T20220822.0336,Asus C204 EE N4000 - 4GB/32GB,Complete,"Krueger, Erik (primary)",School District of Pana 8,Asus C204 EE N4000 - 4GB/32GB,0.75,Pana - ADP - Asus C204 - 21-22,Low,08/22/2022 02:59 PM,09/02/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD013BJ39,T20220822.0337,HP Chromebook 11 G7 EE 4GB/16GB,Complete,"Lee, Kutsim (primary) | Sanchez, Rolando",School District of Marion 2,HP Chromebook 11 G7 EE 4GB/16GB,1.92,Marion - ADP - HP 11 G7 EE,Low,08/22/2022 03:00 PM,09/02/2022 11:00 PM,1.92,ChromeCare Client,Client Portal,Client Service Engineer L1
5MD1VC3,T20220822.0340,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,Complete,"Koch, Joshua (primary) | Vankerkvoorde, Ryan",School District of Manteno 5,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,1.85,Manteno - ADP - Dell 3100,Low,08/22/2022 03:03 PM,09/02/2022 11:00 PM,1.85,ChromeCare Client,Client Portal,Client Service Engineer L1
P208RW7Y,T20220822.0341,Lenovo 100e Gen 2 A4,Complete,"Saniter, Tanner (primary)",School District of Riverside-Brookfield 208,Lenovo 100e Gen 2 A4,0.50,Riverside - ADP - Lenovo 100e G2 A4,Low,08/22/2022 03:04 PM,09/02/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
NXGUKAA001833160EE7600,T20220822.0342,Acer C732 Chromebook,Complete,"Bujny, Adam (primary)",School District of Ridgeland 122,Acer C732 Chromebook,0.67,Ridgeland - ADP - Acer C732 - 21-22,Low,08/22/2022 03:04 PM,09/02/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
P209A2YY,T20220822.0343,Lenovo 500e Gen 2 N4120 - 4GB/32GB,Complete,"Peterson, William (primary)",School District of Bismarck Henning,Lenovo 500e Gen 2 N4120 - 4GB/32GB,0.58,Bismarck Henning - ADP - Lenovo 500e G2.2 - $100,Low,08/22/2022 03:12 PM,09/02/2022 11:00 PM,0.58,ChromeCare Client,Client Portal,Client Service Engineer L1
FDC72X2,T20220822.0348,Dell 3100 Chromebook N4000 - 4GB/16GB - 1 USB Port,Complete,"Pagac, Alex (primary) | Sanchez, Rolando | Yan, Richard",School District of Durand-Arkansaw,Dell 3100 Chromebook N4000 - 4GB/16GB - 1 USB Port,5.00,Durand - ADP - Dell 3100 - 21-22 - $100,Low,08/22/2022 03:37 PM,09/02/2022 11:00 PM,5.00,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHPWAA002016165397600,T20220822.0350,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,Complete,"Rosas-Soto, Alejandro (primary)",School District of Oak Lawn Hometown 123,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,1.78,Oak Lawn - ADP - Acer R752T - NO DED,Low,08/22/2022 03:42 PM,09/02/2022 11:00 PM,1.78,ChromeCare Client,Client Portal,Client Service Engineer L1
NXA6UAA0011180F16C7600,T20220823.0001,Acer C722-K4CN MTK8183 - 4GB/32GB,Complete,"Peterson, William (primary)",School District of Oconomowoc,Acer C722-K4CN MTK8183 - 4GB/32GB,0.42,Oconomowoc - ADP - Acer C722 - SIS,Low,08/23/2022 06:29 AM,09/05/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
NXA6UAA00112100EA47600,T20220823.0002,Acer C722-K4CN MTK8183 - 4GB/32GB,Complete,"Peterson, William (primary)",School District of Oconomowoc,Acer C722-K4CN MTK8183 - 4GB/32GB,0.80,Oconomowoc - ADP - Acer C722 - TH ,Low,08/23/2022 06:29 AM,09/05/2022 11:00 PM,0.80,ChromeCare Client,Client Portal,Client Service Engineer L1
NXA6UAA00112100F3A7600,T20220823.0003,Acer C722-K4CN MTK8183 - 4GB/32GB,Complete,"York, Brenan (primary)",School District of Oconomowoc,Acer C722-K4CN MTK8183 - 4GB/32GB,0.33,Oconomowoc - ADP - Acer C722 - TH ,Low,08/23/2022 06:29 AM,09/05/2022 11:00 PM,0.33,ChromeCare Client,Client Portal,Client Service Engineer L1
NXA6UAA001122106767600,T20220823.0004,Acer C722-K4CN MTK8183 - 4GB/32GB,Complete,"Espinoza, Miguel (primary)",School District of Oconomowoc,Acer C722-K4CN MTK8183 - 4GB/32GB,0.42,Oconomowoc - ADP - Acer C722 - TH ,Low,08/23/2022 06:29 AM,09/05/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
NXA6UAA001118194FE7600,T20220823.0005,Acer C722-K4CN MTK8183 - 4GB/32GB,Complete,"York, Brenan (primary)",School District of Oconomowoc,Acer C722-K4CN MTK8183 - 4GB/32GB,0.50,Oconomowoc - ADP - Acer C722 - TH ,Low,08/23/2022 06:29 AM,09/05/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD93359MH,T20220823.0006,HP Chromebook 11 G7 EE 4GB/16GB,Complete,"Young, William (primary) | Sanchez, Rolando",School District of Oconomowoc,HP Chromebook 11 G7 EE 4GB/16GB,1.25,Oconomowoc - ADP - HP 11 G7 EE,Low,08/23/2022 06:40 AM,09/05/2022 11:00 PM,1.25,ChromeCare Client,Client Portal,Client Service Engineer L1
JYK88D3,T20220823.0008,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera,Complete,"York, Brenan (primary)",School District of Tift County,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera,0.50,Tift County - ADP - Dell 3100 - NO DED - T&L - 1 Batt Included,Low,08/23/2022 06:58 AM,09/05/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
7YFB8D3,T20220823.0009,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera,Complete,"York, Laquell (primary)",School District of Tift County,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera,0.50,Tift County - ADP - Dell 3100 - NO DED - T&L - 1 Batt Included,Low,08/23/2022 06:59 AM,09/05/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
DZGQ2G2,T20220823.0010,Dell Chromebook 3189 Touch,Complete,"Saniter, Tanner (primary)",School District of Tift County,Dell Chromebook 3189 Touch,0.67,Tift County - ADP - Dell 3189 - NO DED - T&L - Batt Included,Low,08/23/2022 07:00 AM,09/05/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
B1764D3,T20220823.0011,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera,Complete,"Rosas-Soto, Alejandro (primary)",School District of Tift County,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera,1.33,Tift County - ADP - Dell 3100 - NO DED - T&L - 1 Batt Included,Low,08/23/2022 07:06 AM,09/05/2022 11:00 PM,1.33,ChromeCare Client,Client Portal,Client Service Engineer L1
7V398D3,T20220823.0012,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera,Complete,"Espinoza, Miguel (primary)",School District of Tift County,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera,1.17,Tift County - ADP - Dell 3100 - NO DED - T&L - 1 Batt Included,Low,08/23/2022 07:11 AM,09/05/2022 11:00 PM,1.17,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9243L0N,T20220823.0017,HP Chromebook 11 G7 EE 4GB/16GB,Complete,"Nadolny, Thomas (primary) | Vankerkvoorde, Ryan",School District of Neenah,HP Chromebook 11 G7 EE 4GB/16GB,2.00,Neenah - ADP - HP 11 G7 EE,Low,08/23/2022 07:29 AM,09/05/2022 11:00 PM,2.00,ChromeCare Client,Client Portal,Client Service Engineer L1
5ZCLH93,T20220823.0018,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,Complete,"Ostling, Nicholas (primary) | Yan, Richard",School District of Thornton Fractional 215,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,1.67,Thornton Fractional - ADP - Dell 3100,Low,08/23/2022 07:29 AM,09/05/2022 11:00 PM,1.67,ChromeCare Client,Client Portal,Administration
5CD9241WK2,T20220823.0019,HP Chromebook 11 G7 EE 4GB/16GB,Complete,"Nadolny, Thomas (primary) | Vankerkvoorde, Ryan",School District of Neenah,HP Chromebook 11 G7 EE 4GB/16GB,1.62,Neenah - ADP - HP 11 G7 EE,Low,08/23/2022 07:33 AM,09/05/2022 11:00 PM,1.62,ChromeCare Client,Client Portal,Client Service Engineer L1
8ZSYFD3,T20220823.0023,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,Complete,"Saniter, Tanner (primary)",School District of McLean County - IL,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,1.17,McLean - ADP - Dell 3100,Low,08/23/2022 08:17 AM,09/05/2022 11:00 PM,1.17,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD11816LJ,T20220823.0028,HP 14 G6 N4020 - 4GB/32GB,Complete,"Fox, Matthew (primary)",School District of Grant Park 6,HP 14 G6 N4020 - 4GB/32GB,0.50,Grant Park - ADP - HP 14 G6,Low,08/23/2022 08:23 AM,09/05/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
MP21DJ6C,T20220823.0049,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera - No SD Reader,Complete,"York, Laquell (primary)",School District of De Forest,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera - No SD Reader,0.50,De Forest - ADP - Lenovo 300e - $100,Low,08/23/2022 08:46 AM,09/05/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
MP21J6QB,T20220823.0050,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera - No SD Reader,Complete,"Peterson, William (primary)",School District of De Forest,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera - No SD Reader,0.58,De Forest - ADP - Lenovo 300e - $100,Low,08/23/2022 08:47 AM,09/05/2022 11:00 PM,0.58,ChromeCare Client,Client Portal,Client Service Engineer L1
MP21WKR7,T20220823.0051,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera - No SD Reader,Complete,"Rosas-Soto, Alejandro (primary)",School District of De Forest,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera - No SD Reader,1.00,De Forest - ADP - Lenovo 300e - $100,Low,08/23/2022 08:48 AM,09/05/2022 11:00 PM,1.00,ChromeCare Client,Client Portal,Client Service Engineer L1
P208RS5W,T20220823.0052,Lenovo 100e Gen 2 A4,Complete,"Rosas-Soto, Alejandro (primary)",School District of Riverside-Brookfield 208,Lenovo 100e Gen 2 A4,0.33,Riverside - ADP - Lenovo 100e G2 A4,Low,08/23/2022 08:52 AM,09/05/2022 11:00 PM,0.33,ChromeCare Client,Client Portal,Client Service Engineer L1
LT102SE1,T20220823.0053,Lenovo C13 Yoga 3700C - 16GB/256GB,Complete,"Lenzke, Tyler (primary)",School District of Crete Monee 201-U,Lenovo C13 Yoga 3700C - 16GB/256GB,0.00,Crete - ADP - Lenovo C13,Low,08/23/2022 08:54 AM,09/05/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Administration
P209J97T,T20220823.0057,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Complete,"Yan, Jerry (primary)",School District of Muskego-Norway,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.50,Muskego - ADP - Lenovo 100e,Low,08/23/2022 09:14 AM,09/05/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
84JH2X2,T20220823.0058,Dell 3100 Chromebook N4000 - 4GB/16GB - 1 USB Port,Complete,"Palicka, Curtis (primary)",School District of Durand-Arkansaw,Dell 3100 Chromebook N4000 - 4GB/16GB - 1 USB Port,0.75,Durand - ADP - Dell 3100 - 21-22 - $100,Low,08/23/2022 09:23 AM,09/05/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
P20329S1,T20220823.0059,Lenovo 300e Chromebook,Complete,"Wirth, Patrick (primary) | Yan, Richard",School District of Amboy 272,Lenovo 300e Chromebook,1.17,Amboy - ADP - Lenovo 300e - 21-22 - $100,Low,08/23/2022 09:30 AM,09/05/2022 11:00 PM,1.17,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD0461LGX,T20220823.0060,HP 11 G8 EE N4000 - 4GB/32GB,Complete,"Espinoza, Miguel (primary)",School District of Marion 2,HP 11 G8 EE N4000 - 4GB/32GB,0.42,Marion - ADP - HP 11 G8 EE - 21-22,Low,08/23/2022 09:32 AM,09/05/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHPWAA0020161653B7600,T20220823.0061,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,Complete,"Yan, Jerry (primary)",School District of Oak Lawn Hometown 123,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,0.75,Oak Lawn - ADP - Acer R752T - NO DED,Low,08/23/2022 09:34 AM,09/05/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
NXA6UAA001052224107600,T20220823.0062,Acer C722-K4CN MTK8183 - 4GB/32GB,Complete,"York, Brenan (primary)",School District of Riverside-Brookfield 208,Acer C722-K4CN MTK8183 - 4GB/32GB,0.40,Riverside - ADP - Acer C722,Low,08/23/2022 09:37 AM,09/05/2022 11:00 PM,0.40,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD123BBR1,T20220823.0063,HP 11 G8 EE N4020 - 4GB/32GB - No SD Reader,Complete,"Saniter, Tanner (primary)",St. Joseph Catholic School,HP 11 G8 EE N4020 - 4GB/32GB - No SD Reader,0.50,St. Joseph - ADP - HP 11 G8,Low,08/23/2022 09:37 AM,09/05/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHPWAA002107084387611,T20220823.0076,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,Complete,"York, Brenan (primary)",School District of Oak Lawn Hometown 123,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,0.33,Oak Lawn - ADP - Acer R752T - NO DED,Low,08/23/2022 10:14 AM,09/05/2022 11:00 PM,0.33,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9243KZK,T20220823.0079,HP Chromebook 11 G7 EE 4GB/16GB,Complete,"Duchac, Noelle (primary) | Sanchez, Rolando | Vankerkvoorde, Ryan",School District of Neenah,HP Chromebook 11 G7 EE 4GB/16GB,0.67,Neenah - ADP - HP 11 G7 EE,Low,08/23/2022 10:23 AM,09/05/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
