Installed Asset Serial Number,Ticket Number,Title,Status,Resources,Client,Installed Asset,Total Hours Worked,Contract,Priority,Created,Due,Billed Hours,Classification,Queue,Role
99MQ7F3,T20220907.0397,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,Complete,"Riberdy, Jacob (primary) | Kalbouneh, Tareq",School District of Thornton Fractional 215,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,2.33,Thornton Fractional - ADP - Dell 3100,Low,09/07/2022 12:27 PM,09/20/2022 11:00 PM,2.33,ChromeCare Client,Client Portal,Client Service Engineer L1
K5NXCV113212224,T20220907.0407,Asus C204 EE Chromebook,Complete,"Loether, Marshall (primary)",School District of Three Lakes,Asus C204 EE Chromebook,1.75,Three Lakes - ADP - Asus C204 EE,Low,09/07/2022 12:31 PM,09/20/2022 11:00 PM,1.75,ChromeCare Client,Client Portal,Client Service Engineer L1
NXATTAA001141116FE7611,T20220907.0418,Acer C733T-C6Z6 N4020 - 4GB/32GB - nSDR,Complete,"Meszewski, Arthur (primary)",School District of Menasha,Acer C733T-C6Z6 N4020 - 4GB/32GB - nSDR,2.08,Menasha - ADP - Acer C733T - $100,Low,09/07/2022 12:41 PM,09/20/2022 11:00 PM,2.08,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD9254L38,T20220907.0423,HP Chromebook 11 G7 EE 4GB/16GB,Complete,"Salamin, Almuntaser (primary)",School District of Little Chute,HP Chromebook 11 G7 EE 4GB/16GB,0.58,Little Chute - ADP - HP 11 G7 EE ,Low,09/07/2022 12:44 PM,09/20/2022 11:00 PM,0.58,ChromeCare Client,Client Portal,Client Service Engineer L1
6YDNYD3,T20220907.0425,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera,Complete,"York, Laquell (primary)",School District of Green Bay,Dell 3100 N4020 2-in-1 - 4GB/32GB - Dual Camera,0.50,Green Bay - ADP - Dell 3100 - $100,Low,09/07/2022 12:44 PM,09/20/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
CXMPLF3,T20220907.0434,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,Complete,"Vue, Ricky (primary)",School District of Muskego-Norway,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,1.33,Muskego - ADP - Dell 3100,Low,09/07/2022 12:51 PM,09/20/2022 11:00 PM,1.33,ChromeCare Client,Client Portal,Client Service Engineer L1
1K27GD3,T20220907.0441,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,Complete,"Wardeh, Abdu (primary)",School District of Thornton Fractional 215,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,0.50,Thornton Fractional - ADP - Dell 3100,Low,09/07/2022 01:03 PM,09/20/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
NXGPZAA00180515D907600,T20220907.0442,Acer Spin R751T-C4XP Chromebook,Complete,"York, Laquell (primary)",School District of Oak Lawn Hometown 123,Acer Spin R751T-C4XP Chromebook,0.67,Oak Lawn - ADP - Acer R751T - NO DED - 22-23,Low,09/07/2022 01:05 PM,09/20/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
4K9W9FANC04508Z,T20220907.0444,Samsung 4 N4020 - 4GB/16GB,Repaired,"Peterson, William (primary)",School District of Maple,Samsung 4 N4020 - 4GB/16GB,0.77,Maple School Dist - ADP - Samsung 4 - 21-22,Low,09/07/2022 01:07 PM,09/20/2022 11:00 PM,0.77,ChromeCare Client,Client Portal,Client Service Engineer L1
K6NXCV00C539226,T20220907.0447,Asus C204 EE Chromebook,Repaired,"Duchac, Noelle (primary) | Vankerkvoorde, Ryan | Yan, Richard",School District of Maple,Asus C204 EE Chromebook,1.00,Maple School Dist - ADP - Asus C204 - 21-22,Low,09/07/2022 01:08 PM,09/20/2022 11:00 PM,1.00,ChromeCare Client,Client Portal,Client Service Engineer L1
K5NXCV083015219,T20220907.0448,Asus C204 EE Chromebook,Repaired,"Konan, Kouakou (primary) | Bujny, Adam | Vankerkvoorde, Ryan",School District of Maple,Asus C204 EE Chromebook,1.67,Maple School Dist - ADP - Asus C204 - 21-22,Low,09/07/2022 01:08 PM,09/20/2022 11:00 PM,1.67,ChromeCare Client,Client Portal,Client Service Engineer L1
5M2D4N3,T20220907.0451,Dell 3100 N4020 - 4GB/32GB - 2 USB Port - 2022,Waiting Repair,,School District of Ripon,Dell 3100 N4020 - 4GB/32GB - 2 USB Port - 2022,0.00,Ripon - ADP - Dell 3100,Low,09/07/2022 01:11 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
107K4N3,T20220907.0452,Dell 3100 N4020 - 4GB/32GB - 2 USB Port - 2022,Waiting Repair,,School District of Ripon,Dell 3100 N4020 - 4GB/32GB - 2 USB Port - 2022,0.00,Ripon - ADP - Dell 3100,Low,09/07/2022 01:12 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
NXGUKAA00181211E9F7600,T20220907.0453,Acer C732 Chromebook,Complete,"Salamin, Almuntaser (primary)",School District of Ridgeland 122,Acer C732 Chromebook,0.33,Ridgeland - ADP - Acer C732 - 21-22,Low,09/07/2022 01:12 PM,09/20/2022 11:00 PM,0.33,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD0168C4B,T20220907.0455,HP 11 G8 EE N4020 - 4GB/32GB,Waiting Repair,,School District of Ripon,HP 11 G8 EE N4020 - 4GB/32GB,0.00,Ripon - ADP - HP 11 G8 EE - $100,Low,09/07/2022 01:13 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,
5CD9180NT9,T20220907.0460,HP Chromebook 11 G7 EE 4GB/16GB,Waiting Verification,"Hoban, Joe (primary) | Vankerkvoorde, Ryan",School District of Oshkosh,HP Chromebook 11 G7 EE 4GB/16GB,4.42,Oshkosh - ADP - HP 11 G7 EE,Low,09/07/2022 01:14 PM,09/20/2022 11:00 PM,4.42,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8VAA00292627D6D7600,T20220907.0470,Acer C733-C37P N4000 - 4GB/32GB,Waiting Verification,"Hoban, Joe (primary) | Sanchez, Rolando",School District of Oshkosh,Acer C733-C37P N4000 - 4GB/32GB,7.50,Oshkosh - ADP - Acer C733,Low,09/07/2022 01:16 PM,09/20/2022 11:00 PM,7.50,ChromeCare Client,Client Portal,Client Service Engineer L1
P207R197,T20220907.0482,Lenovo 100e Gen 2 N4020 - 4GB/32GB,Complete,"Peterson, William (primary)",School District of Omro,Lenovo 100e Gen 2 N4020 - 4GB/32GB,0.33,Omro - ADP - Lenovo 100e Gen 2 N4020,Low,09/07/2022 01:29 PM,09/20/2022 11:00 PM,0.33,ChromeCare Client,Client Portal,Client Service Engineer L1
MP1WLZSR,T20220907.0487,Lenovo 100e Gen 2 A4,Waiting Verification,"Vue, Ricky (primary)",School District of Yorkville,Lenovo 100e Gen 2 A4,1.22,Yorkville - ADP - Lenovo 100e G2,Low,09/07/2022 01:37 PM,09/20/2022 11:00 PM,1.22,ChromeCare Client,Client Portal,Client Service Engineer L1
NXGUKAA001812223DD7600,T20220907.0495,Acer C732 Chromebook,Complete,"Wardeh, Abdu (primary)",School District of Ashwaubenon,Acer C732 Chromebook,0.58,Ashwaubenon - ADP - Acer C732,Low,09/07/2022 01:38 PM,09/20/2022 11:00 PM,0.58,ChromeCare Client,Client Portal,Client Service Engineer L1
9V3PVC3,T20220907.0497,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,Complete,"Rosas-Soto, Alejandro (primary)",School District of Ashwaubenon,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,0.33,Ashwaubenon - ADP - Dell 3100,Low,09/07/2022 01:38 PM,09/20/2022 11:00 PM,0.33,ChromeCare Client,Client Portal,Client Service Engineer L1
6TZQVC3,T20220907.0498,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,Complete,"Guerrero, Saul (primary)",School District of Ashwaubenon,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,0.25,Ashwaubenon - ADP - Dell 3100,Low,09/07/2022 01:38 PM,09/20/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
NXGUKAA001812223417600,T20220907.0499,Acer C732 Chromebook,Complete,"Wardeh, Abdu (primary)",School District of Ashwaubenon,Acer C732 Chromebook,0.75,Ashwaubenon - ADP - Acer C732,Low,09/07/2022 01:38 PM,09/20/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
NXGUKAA001812170957600,T20220907.0500,Acer C732 Chromebook,Complete,"Wardeh, Abdu (primary)",School District of Ashwaubenon,Acer C732 Chromebook,0.75,Ashwaubenon - ADP - Acer C732,Low,09/07/2022 01:38 PM,09/20/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
NXGUKAA0018122267F7600,T20220907.0501,Acer C732 Chromebook,Complete,"Wardeh, Abdu (primary)",School District of Ashwaubenon,Acer C732 Chromebook,0.75,Ashwaubenon - ADP - Acer C732,Low,09/07/2022 01:38 PM,09/20/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
G39RVC3,T20220907.0502,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,Complete,"Rosas-Soto, Alejandro (primary)",School District of Ashwaubenon,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,0.33,Ashwaubenon - ADP - Dell 3100,Low,09/07/2022 01:38 PM,09/20/2022 11:00 PM,0.33,ChromeCare Client,Client Portal,Client Service Engineer L1
6P6WVC3,T20220907.0503,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,Complete,"Eslit, Arnd (primary)",School District of Ashwaubenon,Dell 3100 N4020 - 4GB/32GB - 2 USB Port,0.83,Ashwaubenon - ADP - Dell 3100,Low,09/07/2022 01:38 PM,09/20/2022 11:00 PM,0.83,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD0125ZR9,T20220907.0504,HP 14 G6 N4020 - 4GB/32GB,Complete,"York, Laquell (primary)",School District of Richland,HP 14 G6 N4020 - 4GB/32GB,0.42,Richland - ADP - HP 14 G6 N4020 - $100,Low,09/07/2022 01:39 PM,09/20/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD01261GT,T20220907.0505,HP 14 G6 N4020 - 4GB/32GB,Complete,"Guerrero, Saul (primary)",School District of Richland,HP 14 G6 N4020 - 4GB/32GB,0.67,Richland - ADP - HP 14 G6 N4020 - $100,Low,09/07/2022 01:39 PM,09/20/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD01262R3,T20220907.0507,HP 14 G6 N4020 - 4GB/32GB,Complete,"Espinoza, Miguel (primary)",School District of Richland,HP 14 G6 N4020 - 4GB/32GB,0.58,Richland - ADP - HP 14 G6 N4020 - $100,Low,09/07/2022 01:39 PM,09/20/2022 11:00 PM,0.58,ChromeCare Client,Client Portal,Client Service Engineer L1
PF2Q39EA,T20220907.0508,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,Complete,"Eslit, Karl (primary)",School District of Bedford Central,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,0.67,Bedford - ADP - Lenovo 300e Gen 2 - $100,Low,09/07/2022 01:39 PM,09/20/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD01262L1,T20220907.0509,HP 14 G6 N4020 - 4GB/32GB,Complete,"Saniter, Tanner (primary)",School District of Richland,HP 14 G6 N4020 - 4GB/32GB,0.50,Richland - ADP - HP 14 G6 N4020 - $100,Low,09/07/2022 01:40 PM,09/20/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD0125ZG9,T20220907.0510,HP 14 G6 N4020 - 4GB/32GB,Complete,"Guerrero, Saul (primary)",School District of Richland,HP 14 G6 N4020 - 4GB/32GB,0.50,Richland - ADP - HP 14 G6 N4020 - $100,Low,09/07/2022 01:40 PM,09/20/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD012606J,T20220907.0511,HP 14 G6 N4020 - 4GB/32GB,Complete,"Guerrero, Saul (primary)",School District of Richland,HP 14 G6 N4020 - 4GB/32GB,0.50,Richland - ADP - HP 14 G6 N4020 - $100,Low,09/07/2022 01:40 PM,09/20/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
M9NXCV05T96836A,T20220907.0512,Asus CX5400FMA i5-1130G7 - 16GB/256GB,Waiting Verification,"Hagert, Paul (primary)",School District of Oshkosh,Asus CX5400FMA i5-1130G7 - 16GB/256GB,0.42,Oshkosh - ADP - Asus CX5400FMA - $100,Low,09/07/2022 01:40 PM,09/20/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8VAA00601205A277600,T20220907.0517,Acer C733-C5AS N4020 - 4GB/32GB,Complete,"Fera, Anthony (primary)",School District of Kimberly,Acer C733-C5AS N4020 - 4GB/32GB,0.92,Kimberly - ADP - Acer C733,Low,09/07/2022 01:41 PM,09/20/2022 11:00 PM,0.92,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8VAA0060110CF307600,T20220907.0522,Acer C733-C5AS N4020 - 4GB/32GB,Complete,"Riberdy, Jacob (primary) | Vankerkvoorde, Ryan",School District of Kimberly,Acer C733-C5AS N4020 - 4GB/32GB,2.00,Kimberly - ADP - Acer C733,Low,09/07/2022 01:49 PM,09/20/2022 11:00 PM,2.00,ChromeCare Client,Client Portal,Client Service Engineer L1
PF2P7G0P,T20220907.0526,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,Complete,"York, Laquell (primary)",School District of Green Bay,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,0.50,Green Bay - ADP - Lenovo 300e Gen 2 N4020 - $100,Low,09/07/2022 01:52 PM,09/20/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
PF2R5091,T20220907.0527,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,Complete,"Guerrero, Saul (primary)",School District of Green Bay,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,0.67,Green Bay - ADP - Lenovo 300e Gen 2 N4020 - $100,Low,09/07/2022 01:52 PM,09/20/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
PF2R0G9D,T20220907.0528,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,Complete,"Fox, Matthew (primary)",School District of Green Bay,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,0.42,Green Bay - ADP - Lenovo 300e Gen 2 N4020 - $100,Low,09/07/2022 01:52 PM,09/20/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8VAA0060110CF847600,T20220907.0543,Acer C733-C5AS N4020 - 4GB/32GB,Complete,"Riberdy, Jacob (primary) | Vankerkvoorde, Ryan",School District of Kimberly,Acer C733-C5AS N4020 - 4GB/32GB,1.08,Kimberly - ADP - Acer C733,Low,09/07/2022 02:02 PM,09/20/2022 11:00 PM,1.08,ChromeCare Client,Client Portal,Client Service Engineer L1
MP1XMQH0,T20220907.0554,Lenovo 300e Gen 2 A4 - 4GB/32GB - Single Camera,Complete,"York, Brenan (primary)",School District of Maple Dale-Indian Hills,Lenovo 300e Gen 2 A4 - 4GB/32GB - Single Camera,0.25,Maple Dale - ADP - Lenovo 300e Gen 2 - $100,Low,09/07/2022 02:10 PM,09/20/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8VAA0029270380B7600,T20220907.0561,Acer C733-C37P N4000 - 4GB/32GB,Waiting Verification,"Saniter, Tanner (primary)",School District of Oshkosh,Acer C733-C37P N4000 - 4GB/32GB,0.67,Oshkosh - ADP - Acer C733,Low,09/07/2022 02:14 PM,09/20/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD05375QX,T20220907.0567,HP 11a G8 EE A4 - 4GB/16GB,Complete,"Rademan, Zachary (primary)",School District of Chicago Ridge 127-5,HP 11a G8 EE A4 - 4GB/16GB,0.18,Chicago Ridge - ADP - HP 11a G8 EE,Low,09/07/2022 02:17 PM,09/20/2022 11:00 PM,0.18,ChromeCare Client,Client Portal,Client Service Engineer L1
NXGUKAA00181216EE87600,T20220907.0572,Acer C732 Chromebook,Complete,"Wardeh, Abdu (primary)",School District of Ashwaubenon,Acer C732 Chromebook,0.50,Ashwaubenon - ADP - Acer C732,Low,09/07/2022 02:24 PM,09/20/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD041N2YN,T20220907.0573,HP 11a G8 EE A4 - 4GB/32GB,Repaired,"Fox, Matthew (primary)",School District of  school County,HP 11a G8 EE A4 - 4GB/32GB,0.67,Tazewell - ADP - HP 11A G8,Low,09/07/2022 02:26 PM,09/20/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8VAA0060320412D7611,T20220907.0591,Acer C733-C5AS N4020 - 4GB/32GB,Complete,"Fera, Anthony (primary)",School District of Whitnall,Acer C733-C5AS N4020 - 4GB/32GB,1.17,Whitnall - ADP - Acer C733,Low,09/07/2022 02:34 PM,09/20/2022 11:00 PM,1.17,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8WAA001917026897600,T20220907.0593,Acer C733T-C8SZ Chromebook,Complete,"Palicka, Curtis (primary)",School District of Menasha,Acer C733T-C8SZ Chromebook,0.33,Menasha - ADP - Acer C733T - $100,Low,09/07/2022 02:36 PM,09/20/2022 11:00 PM,0.33,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8WAA001917026937600,T20220907.0594,Acer C733T-C8SZ Chromebook,Complete,"Krueger, Erik (primary)",School District of Menasha,Acer C733T-C8SZ Chromebook,0.75,Menasha - ADP - Acer C733T - $100,Low,09/07/2022 02:36 PM,09/20/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8WAA00191701E277600,T20220907.0595,Acer C733T-C8SZ Chromebook,Complete,"Wirth, Patrick (primary) | Sanchez, Rolando",School District of Menasha,Acer C733T-C8SZ Chromebook,1.75,Menasha - ADP - Acer C733T - $100,Low,09/07/2022 02:36 PM,09/20/2022 11:00 PM,1.75,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8VAA00603200CD07611,T20220907.0596,Acer C733-C5AS N4020 - 4GB/32GB,Complete,"Young, William (primary) | Yan, Richard",School District of Whitnall,Acer C733-C5AS N4020 - 4GB/32GB,3.00,Whitnall - ADP - Acer C733,Low,09/07/2022 02:38 PM,09/20/2022 11:00 PM,3.00,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8VAA0060483EAD17611,T20220907.0597,Acer C733-C5AS N4020 - 4GB/32GB,Complete,"Pham, Paul (primary) | Sanchez, Rolando",School District of Little Chute,Acer C733-C5AS N4020 - 4GB/32GB,1.50,Little Chute - ADP - Acer C733,Low,09/07/2022 02:38 PM,09/20/2022 11:00 PM,1.50,ChromeCare Client,Client Portal,Client Service Engineer L1
NXH8VAA006112264B37611,T20220907.0606,Acer C733-C5AS N4020 - 4GB/32GB,Complete,"Wirth, Patrick (primary) | Vankerkvoorde, Ryan",School District of Waupaca,Acer C733-C5AS N4020 - 4GB/32GB,1.40,Waupaca - ADP - Acer C733 - 22-23,Low,09/07/2022 02:40 PM,09/20/2022 11:00 PM,1.40,ChromeCare Client,Client Portal,Client Service Engineer L1
9WNV2M2,T20220907.0617,Dell 3180 Chromebook,Complete,"Meszewski, Arthur (primary)",School District of Rich Township 227,Dell 3180 Chromebook,0.75,Rich Township - ADP - Dell 3180 - T&L - 22-23,Low,09/07/2022 02:49 PM,09/20/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
86HJWT2,T20220907.0619,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,Complete,"Meszewski, Arthur (primary)",School District of Rich Township 227,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,0.92,Rich Township - ADP - Dell 3100 - T&L - 22-23,Low,09/07/2022 02:56 PM,09/20/2022 11:00 PM,0.92,ChromeCare Client,Client Portal,Client Service Engineer L1
P2061DFW,T20220907.0622,Lenovo 500e Gen 2 N4100 - 4GB/32GB,Complete,"Eslit, Karl (primary)",School District of Greendale,Lenovo 500e Gen 2 N4100 - 4GB/32GB,0.58,Greendale - ADP - Lenovo 500e G2 - $100,Low,09/07/2022 02:58 PM,09/20/2022 11:00 PM,0.58,ChromeCare Client,Client Portal,Client Service Engineer L1
5CD0105KWB,T20220907.0623,HP 11 G8 EE N4020 - 4GB/32GB,Complete,"McClain, Anastasia (primary)",School District of Fox Point-Bayside,HP 11 G8 EE N4020 - 4GB/32GB,0.67,Fox Point - ADP - HP 11 G8 EE - $100,Low,09/07/2022 02:58 PM,09/20/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
M3NXCV19B396127,T20220907.0624,Asus C214MA N4020 - 4GB/32GB,Waiting Verification,"Nikolau, Lukas (primary)",School District of Lake Geneva,Asus C214MA N4020 - 4GB/32GB,0.67,Lake Geneva - ADP - Asus C214MA - NO DED,Low,09/07/2022 03:00 PM,09/20/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
M3NXCV13P74811B,T20220907.0625,Asus C214MA N4020 - 4GB/32GB,Waiting Verification,"Nikolau, Lukas (primary)",School District of Lake Geneva,Asus C214MA N4020 - 4GB/32GB,0.25,Lake Geneva - ADP - Asus C214MA - NO DED - SiS,Low,09/07/2022 03:00 PM,09/20/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
L8NXCV03P55032A,T20220907.0626,Asus C214MA N4020 - 4GB/32GB,Waiting Parts,"Nikolau, Lukas (primary)",School District of Lake Geneva,Asus C214MA N4020 - 4GB/32GB,0.75,Lake Geneva - ADP - Asus C214MA - NO DED,Low,09/07/2022 03:00 PM,09/20/2022 11:00 PM,0.75,ChromeCare Client,Client Portal,Client Service Engineer L1
M4NXCV00F145139,T20220907.0627,Asus C214MA N4020 - 4GB/32GB,Waiting Verification,"Nikolau, Lukas (primary)",School District of Lake Geneva,Asus C214MA N4020 - 4GB/32GB,0.17,Lake Geneva - ADP - Asus C214MA - NO DED,Low,09/07/2022 03:00 PM,09/20/2022 11:00 PM,0.17,ChromeCare Client,Client Portal,Client Service Engineer L1
M3NXCV13N64411B,T20220907.0628,Asus C214MA N4020 - 4GB/32GB,Waiting Verification,"Nikolau, Lukas (primary)",School District of Lake Geneva,Asus C214MA N4020 - 4GB/32GB,0.25,Lake Geneva - ADP - Asus C214MA - NO DED - SiS,Low,09/07/2022 03:00 PM,09/20/2022 11:00 PM,0.25,ChromeCare Client,Client Portal,Client Service Engineer L1
NXHPWAA00201615D137600,T20220907.0632,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,Complete,"Vue, Ricky (primary)",School District of Oak Lawn Hometown 123,Acer R752T-C3M5 N4020 - 4GB/32GB - No Stylus,1.57,Oak Lawn - ADP - Acer R752T - NO DED,Low,09/07/2022 03:07 PM,09/20/2022 11:00 PM,1.57,ChromeCare Client,Client Portal,Client Service Engineer L1
MP1XZD9J,T20220907.0634,Lenovo 300e Gen 3 AMD 3015Ce - 4GB/32GB - Single Camera,Waiting Parts,"Jung, Paul (primary)",School District of Houston - MN,Lenovo 300e Gen 3 AMD 3015Ce - 4GB/32GB - Single Camera,0.00,Houston - ADP - Lenovo 300e Gen 3 - NO DED - Case,Low,09/07/2022 03:09 PM,09/20/2022 11:00 PM,0.00,ChromeCare Client,Client Portal,Client Service Engineer L1
PF2P44GS,T20220907.0635,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,Complete,"Peterson, William (primary)",School District of Green Bay,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,0.50,Green Bay - ADP - Lenovo 300e Gen 2 N4020 - $100,Low,09/07/2022 03:09 PM,09/20/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
PF2Q5ZE6,T20220907.0636,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,Complete,"Zera, Austin (primary)",School District of Neenah,Lenovo 300e Gen 2 N4020 - 4GB/32GB - Dual Camera,0.50,Neenah - ADP - Lenovo 300e Gen 2 - $100,Low,09/07/2022 03:10 PM,09/20/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
9WJH893,T20220907.0643,Dell 3100 N4020 2-in-1 - 4GB/32GB - Single Camera,Complete,"York, Brenan (primary)",School District of Rich Township 227,Dell 3100 N4020 2-in-1 - 4GB/32GB - Single Camera,1.48,Rich Township - ADP - Dell 3100 Touch - NO DED - T&L - 22-23,Low,09/07/2022 03:13 PM,09/20/2022 11:00 PM,1.48,ChromeCare Client,Client Portal,Client Service Engineer L1
4K9W9FANC04749E,T20220907.0650,Samsung 4 N4020 - 4GB/16GB,Repaired,"Moua, Hue (primary)",School District of Maple,Samsung 4 N4020 - 4GB/16GB,0.50,Maple School Dist - ADP - Samsung 4 - 21-22,Low,09/07/2022 03:26 PM,09/20/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
NXGUKAA0019190E6E27600,T20220907.0654,Acer C732 Chromebook,Complete,"Fera, Anthony (primary)",School District of Whitnall,Acer C732 Chromebook,1.25,Whitnall - ADP - Acer C732,Low,09/07/2022 03:30 PM,09/20/2022 11:00 PM,1.25,ChromeCare Client,Client Portal,Client Service Engineer L1
JF3Z2M2,T20220907.0658,Dell 3180 Chromebook,Complete,"Nadolny, Thomas (primary) | Sanchez, Rolando",School District of Rich Township 227,Dell 3180 Chromebook,1.88,Rich Township - ADP - Dell 3180 - T&L - 22-23,Low,09/07/2022 03:37 PM,09/20/2022 11:00 PM,1.88,ChromeCare Client,Client Portal,Client Service Engineer L1
H06L7F3,T20220907.0662,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,Complete,"Gonzalez, Jime (primary) | Yan, Richard",School District of Rich Township 227,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,2.25,Rich Township - ADP - Dell 3100 - T&L - 22-23,Low,09/07/2022 03:46 PM,09/20/2022 11:00 PM,2.25,ChromeCare Client,Client Portal,Client Service Engineer L1
9ZF1J93,T20220907.0669,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,Complete,"Peterson, William (primary)",Sheboygan Leadership Academy,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,0.42,Sheboygan Leadership - ADP - Dell 3100 ,Low,09/07/2022 04:50 PM,09/20/2022 11:00 PM,0.42,ChromeCare Client,Client Portal,Client Service Engineer L1
P2094K2L,T20220907.0670,Lenovo Tab 10e,Complete,"Peavey, Micheal (primary)",Sheboygan Leadership Academy,Lenovo Tab 10e,0.67,Sheboygan Leadership - ADP - Lenovo Tab 10e - No Ded,Low,09/07/2022 04:50 PM,09/20/2022 11:00 PM,0.67,ChromeCare Client,Client Portal,Client Service Engineer L1
JSB5J93,T20220907.0671,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,Complete,"Peterson, William (primary)",Sheboygan Leadership Academy,Dell 3100 N4020 - 4GB/16GB - 1 USB Port,0.17,Sheboygan Leadership - ADP - Dell 3100 ,Low,09/07/2022 04:50 PM,09/20/2022 11:00 PM,0.17,ChromeCare Client,Client Portal,Client Service Engineer L1
GQD12G2,T20220908.0006,Dell Chromebook 3189 Touch,Repaired,"Saniter, Tanner (primary)",School District of Tift County,Dell Chromebook 3189 Touch,0.50,Tift County - ADP - Dell 3189 - NO DED - T&L - Batt Included,Low,09/08/2022 06:59 AM,09/21/2022 11:00 PM,0.50,ChromeCare Client,Client Portal,Client Service Engineer L1
